dt	pCa	dhsl	Mode
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	8.0000	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7197	0	-2
0.000486	6.7192	0	-2
0.000486	6.7188	0	-2
0.000486	6.7185	0	-2
0.000486	6.7184	0	-2
0.000486	6.7185	0	-2
0.000486	6.7188	0	-2
0.000486	6.7192	0	-2
0.000486	6.7197	0	-2
0.000486	6.7203	0	-2
0.000486	6.7198	0	-2
0.000486	6.7194	0	-2
0.000486	6.7190	0	-2
0.000486	6.7188	0	-2
0.000486	6.7188	0	-2
0.000486	6.7188	0	-2
0.000486	6.7191	0	-2
0.000486	6.7194	0	-2
0.000486	6.7199	0	-2
0.000486	6.7203	0	-2
0.000486	6.7195	0	-2
0.000486	6.7188	0	-2
0.000486	6.7182	0	-2
0.000486	6.7178	0	-2
0.000486	6.7176	0	-2
0.000486	6.7177	0	-2
0.000486	6.7180	0	-2
0.000486	6.7186	0	-2
0.000486	6.7194	0	-2
0.000486	6.7203	0	-2
0.000486	6.7203	0	-2
0.000486	6.7204	0	-2
0.000486	6.7206	0	-2
0.000486	6.7208	0	-2
0.000486	6.7211	0	-2
0.000486	6.7213	0	-2
0.000486	6.7215	0	-2
0.000486	6.7214	0	-2
0.000486	6.7211	0	-2
0.000486	6.7203	0	-2
0.000486	6.7178	0	-2
0.000486	6.7147	0	-2
0.000486	6.7111	0	-2
0.000486	6.7071	0	-2
0.000486	6.7026	0	-2
0.000486	6.6976	0	-2
0.000486	6.6922	0	-2
0.000486	6.6862	0	-2
0.000486	6.6796	0	-2
0.000486	6.6725	0	-2
0.000486	6.6637	0	-2
0.000486	6.6544	0	-2
0.000486	6.6445	0	-2
0.000486	6.6343	0	-2
0.000486	6.6236	0	-2
0.000486	6.6127	0	-2
0.000486	6.6014	0	-2
0.000486	6.5898	0	-2
0.000486	6.5780	0	-2
0.000486	6.5659	0	-2
0.000486	6.5523	0	-2
0.000486	6.5386	0	-2
0.000486	6.5249	0	-2
0.000486	6.5113	0	-2
0.000486	6.4979	0	-2
0.000486	6.4847	0	-2
0.000486	6.4719	0	-2
0.000486	6.4594	0	-2
0.000486	6.4474	0	-2
0.000486	6.4359	0	-2
0.000486	6.4236	0	-2
0.000486	6.4119	0	-2
0.000486	6.4009	0	-2
0.000486	6.3907	0	-2
0.000486	6.3812	0	-2
0.000486	6.3727	0	-2
0.000486	6.3650	0	-2
0.000486	6.3581	0	-2
0.000486	6.3521	0	-2
0.000486	6.3469	0	-2
0.000486	6.3413	0	-2
0.000486	6.3364	0	-2
0.000486	6.3322	0	-2
0.000486	6.3288	0	-2
0.000486	6.3260	0	-2
0.000486	6.3238	0	-2
0.000486	6.3222	0	-2
0.000486	6.3211	0	-2
0.000486	6.3203	0	-2
0.000486	6.3198	0	-2
0.000486	6.3182	0	-2
0.000486	6.3168	0	-2
0.000486	6.3155	0	-2
0.000486	6.3144	0	-2
0.000486	6.3135	0	-2
0.000486	6.3128	0	-2
0.000486	6.3122	0	-2
0.000486	6.3117	0	-2
0.000486	6.3114	0	-2
0.000486	6.3110	0	-2
0.000486	6.3095	0	-2
0.000486	6.3079	0	-2
0.000486	6.3065	0	-2
0.000486	6.3052	0	-2
0.000486	6.3039	0	-2
0.000486	6.3028	0	-2
0.000486	6.3018	0	-2
0.000486	6.3009	0	-2
0.000486	6.3001	0	-2
0.000486	6.2993	0	-2
0.000486	6.2973	0	-2
0.000486	6.2954	0	-2
0.000486	6.2935	0	-2
0.000486	6.2918	0	-2
0.000486	6.2902	0	-2
0.000486	6.2888	0	-2
0.000486	6.2875	0	-2
0.000486	6.2863	0	-2
0.000486	6.2853	0	-2
0.000486	6.2843	0	-2
0.000486	6.2821	0	-2
0.000486	6.2800	0	-2
0.000486	6.2781	0	-2
0.000486	6.2764	0	-2
0.000486	6.2751	0	-2
0.000486	6.2742	0	-2
0.000486	6.2736	0	-2
0.000486	6.2733	0	-2
0.000486	6.2735	0	-2
0.000486	6.2739	0	-2
0.000486	6.2736	0	-2
0.000486	6.2736	0	-2
0.000486	6.2738	0	-2
0.000486	6.2742	0	-2
0.000486	6.2748	0	-2
0.000486	6.2755	0	-2
0.000486	6.2762	0	-2
0.000486	6.2769	0	-2
0.000486	6.2775	0	-2
0.000486	6.2779	0	-2
0.000486	6.2767	0	-2
0.000486	6.2752	0	-2
0.000486	6.2736	0	-2
0.000486	6.2719	0	-2
0.000486	6.2702	0	-2
0.000486	6.2686	0	-2
0.000486	6.2670	0	-2
0.000486	6.2655	0	-2
0.000486	6.2641	0	-2
0.000486	6.2629	0	-2
0.000486	6.2609	0	-2
0.000486	6.2590	0	-2
0.000486	6.2574	0	-2
0.000486	6.2561	0	-2
0.000486	6.2550	0	-2
0.000486	6.2542	0	-2
0.000486	6.2537	0	-2
0.000486	6.2534	0	-2
0.000486	6.2533	0	-2
0.000486	6.2533	0	-2
0.000486	6.2522	0	-2
0.000486	6.2511	0	-2
0.000486	6.2500	0	-2
0.000486	6.2492	0	-2
0.000486	6.2484	0	-2
0.000486	6.2478	0	-2
0.000486	6.2473	0	-2
0.000486	6.2469	0	-2
0.000486	6.2465	0	-2
0.000486	6.2462	0	-2
0.000486	6.2446	0	-2
0.000486	6.2431	0	-2
0.000486	6.2417	0	-2
0.000486	6.2405	0	-2
0.000486	6.2394	0	-2
0.000486	6.2385	0	-2
0.000486	6.2378	0	-2
0.000486	6.2374	0	-2
0.000486	6.2372	0	-2
0.000486	6.2371	0	-2
0.000486	6.2361	0	-2
0.000486	6.2353	0	-2
0.000486	6.2346	0	-2
0.000486	6.2342	0	-2
0.000486	6.2340	0	-2
0.000486	6.2339	0	-2
0.000486	6.2340	0	-2
0.000486	6.2343	0	-2
0.000486	6.2346	0	-2
0.000486	6.2350	0	-2
0.000486	6.2340	0	-2
0.000486	6.2330	0	-2
0.000486	6.2322	0	-2
0.000486	6.2315	0	-2
0.000486	6.2310	0	-2
0.000486	6.2307	0	-2
0.000486	6.2307	0	-2
0.000486	6.2309	0	-2
0.000486	6.2313	0	-2
0.000486	6.2319	0	-2
0.000486	6.2317	0	-2
0.000486	6.2317	0	-2
0.000486	6.2318	0	-2
0.000486	6.2322	0	-2
0.000486	6.2329	0	-2
0.000486	6.2336	0	-2
0.000486	6.2345	0	-2
0.000486	6.2356	0	-2
0.000486	6.2366	0	-2
0.000486	6.2376	0	-2
0.000486	6.2372	0	-2
0.000486	6.2368	0	-2
0.000486	6.2363	0	-2
0.000486	6.2358	0	-2
0.000486	6.2353	0	-2
0.000486	6.2348	0	-2
0.000486	6.2344	0	-2
0.000486	6.2339	0	-2
0.000486	6.2335	0	-2
0.000486	6.2331	0	-2
0.000486	6.2315	0	-2
0.000486	6.2299	0	-2
0.000486	6.2284	0	-2
0.000486	6.2271	0	-2
0.000486	6.2259	0	-2
0.000486	6.2249	0	-2
0.000486	6.2241	0	-2
0.000486	6.2235	0	-2
0.000486	6.2231	0	-2
0.000486	6.2228	0	-2
0.000486	6.2215	0	-2
0.000486	6.2203	0	-2
0.000486	6.2193	0	-2
0.000486	6.2185	0	-2
0.000486	6.2179	0	-2
0.000486	6.2174	0	-2
0.000486	6.2171	0	-2
0.000486	6.2169	0	-2
0.000486	6.2169	0	-2
0.000486	6.2168	0	-2
0.000486	6.2155	0	-2
0.000486	6.2143	0	-2
0.000486	6.2131	0	-2
0.000486	6.2121	0	-2
0.000486	6.2112	0	-2
0.000486	6.2105	0	-2
0.000486	6.2100	0	-2
0.000486	6.2097	0	-2
0.000486	6.2096	0	-2
0.000486	6.2096	0	-2
0.000486	6.2087	0	-2
