dt	dhsl	Mode	pCa
0.001	-0.096508714	-2	6.37534
0.001	-0.096509927	-2	6.3791
0.001	-0.096511139	-2	6.38285
0.001	-0.096512352	-2	6.38659
0.001	-0.096513564	-2	6.39031
0.001	-0.096514777	-2	6.39402
0.001	-0.096513764	-2	6.39772
0.001	-0.096512502	-2	6.4014
0.001	-0.096511239	-2	6.40506
0.001	-0.096509977	-2	6.40871
0.001	-0.096508714	-2	6.41235
0.001	-0.096507452	-2	6.41596
0.001	-0.096506189	-2	6.41956
0.001	-0.096504927	-2	6.42314
0.001	-0.096503664	-2	6.4267
0.001	-0.096502402	-2	6.43024
0.001	-0.097076522	-2	6.43377
0.001	-0.09779631	-2	6.43727
0.001	-0.098516097	-2	6.44076
0.001	-0.099235885	-2	6.44422
0.001	-0.099955672	-2	6.44766
0.001	-0.10067546	-2	6.45108
0.001	-0.101395247	-2	6.45448
0.001	-0.102115035	-2	6.45786
0.001	-0.102834822	-2	6.46121
0.001	-0.10355461	-2	6.46455
0.001	-0.115833004	-2	6.46786
0.001	-0.133136879	-2	6.47114
0.001	-0.150440754	-2	6.4744
0.001	-0.167744629	-2	6.47764
0.001	-0.185048504	-2	6.48086
0.001	-0.202352379	-2	6.48405
0.001	-0.219656254	-2	6.48721
0.001	-0.236960129	-2	6.49035
0.001	-0.254264004	-2	6.49347
0.001	-0.271567879	-2	6.49656
0.001	-0.278558017	-2	6.49962
0.001	-0.278555792	-2	6.50266
0.001	-0.278553567	-2	6.50568
0.001	-0.278551342	-2	6.50867
0.001	-0.278549117	-2	6.51163
0.001	-0.278546892	-2	6.51456
0.001	-0.278544667	-2	6.51747
0.001	-0.278542442	-2	6.52035
0.001	-0.278540217	-2	6.52321
0.001	-0.278537992	-2	6.52604
0.001	-0.278537945	-2	6.52884
0.001	-0.27854012	-2	6.53162
0.001	-0.278542295	-2	6.53436
0.001	-0.27854447	-2	6.53708
0.001	-0.278546645	-2	6.53978
0.001	-0.27854882	-2	6.54244
0.001	-0.278550995	-2	6.54508
0.001	-0.27855317	-2	6.5477
0.001	-0.278555345	-2	6.55028
0.001	-0.27855752	-2	6.55284
0.001	-0.278994368	-2	6.55537
0.001	-0.280099943	-2	6.55787
0.001	-0.281205518	-2	6.56035
0.001	-0.282311093	-2	6.5628
0.001	-0.283416668	-2	6.56522
0.001	-0.284522243	-2	6.56761
0.001	-0.285627818	-2	6.56998
0.001	-0.286733393	-2	6.57232
0.001	-0.287838968	-2	6.57463
0.001	-0.288944543	-2	6.57691
0.001	-0.293458497	-2	6.57917
0.001	-0.306199572	-2	6.5814
0.001	-0.318940647	-2	6.58361
0.001	-0.331681722	-2	6.58579
0.001	-0.344422797	-2	6.58794
0.001	-0.357163872	-2	6.59006
0.001	-0.369904947	-2	6.59216
0.001	-0.382646022	-2	6.59423
0.001	-0.395387097	-2	6.59628
0.001	-0.408128172	-2	6.5983
0.001	-0.418424379	-2	6.6003
0.001	-0.418426404	-2	6.60226
0.001	-0.418428429	-2	6.60421
0.001	-0.418430454	-2	6.60612
0.001	-0.418432479	-2	6.60802
0.001	-0.418434504	-2	6.60988
0.001	-0.418436529	-2	6.61173
0.001	-0.418438554	-2	6.61354
0.001	-0.418440579	-2	6.61534
0.001	-0.418442604	-2	6.6171
0.001	-0.418444252	-2	6.61885
0.001	-0.41844214	-2	6.62057
0.001	-0.418440027	-2	6.62226
0.001	-0.418437915	-2	6.62393
0.001	-0.418435802	-2	6.62558
0.001	-0.41843369	-2	6.62721
0.001	-0.418431577	-2	6.62881
0.001	-0.418429465	-2	6.63039
0.001	-0.418427352	-2	6.63194
0.001	-0.41842524	-2	6.63348
0.001	-0.418423127	-2	6.63499
0.001	-0.419208653	-2	6.63648
0.001	-0.420002215	-2	6.63794
0.001	-0.420795778	-2	6.63939
0.001	-0.42158934	-2	6.64081
0.001	-0.422382903	-2	6.64221
0.001	-0.423176465	-2	6.64359
0.001	-0.423970028	-2	6.64495
0.001	-0.42476359	-2	6.64629
0.001	-0.425557153	-2	6.64761
0.001	-0.426350715	-2	6.64891
0.001	-0.431604056	-2	6.65018
0.001	-0.437414868	-2	6.65144
0.001	-0.443225681	-2	6.65268
0.001	-0.449036493	-2	6.6539
0.001	-0.454847306	-2	6.6551
0.001	-0.460658118	-2	6.65628
0.001	-0.466468931	-2	6.65744
0.001	-0.472279743	-2	6.65859
0.001	-0.478090556	-2	6.65971
0.001	-0.483901368	-2	6.66082
0.001	-0.485131808	-2	6.66191
0.001	-0.48512907	-2	6.66298
0.001	-0.485126333	-2	6.66403
0.001	-0.485123595	-2	6.66507
0.001	-0.485120858	-2	6.66609
0.001	-0.48511812	-2	6.66709
0.001	-0.485115383	-2	6.66808
0.001	-0.485112645	-2	6.66905
0.001	-0.485109908	-2	6.67
0.001	-0.48510717	-2	6.67094
0.001	-0.485108271	-2	6.67186
0.001	-0.485111121	-2	6.67277
0.001	-0.485113971	-2	6.67366
0.001	-0.485116821	-2	6.67453
0.001	-0.485119671	-2	6.6754
0.001	-0.485122521	-2	6.67624
0.001	-0.485125371	-2	6.67707
0.001	-0.485128221	-2	6.67789
0.001	-0.485131071	-2	6.67869
0.001	-0.485133921	-2	6.67948
0.001	-0.484910292	-2	6.68026
0.001	-0.484526567	-2	6.68102
0.001	-0.484142842	-2	6.68177
0.001	-0.483759117	-2	6.68251
0.001	-0.483375392	-2	6.68323
0.001	-0.482991667	-2	6.68394
0.001	-0.482607942	-2	6.68464
0.001	-0.482224217	-2	6.68532
0.001	-0.481840492	-2	6.686
0.001	-0.481456767	-2	6.68666
0.001	-0.480287642	-2	6.68731
0.001	-0.47828403	-2	6.68795
0.001	-0.476280417	-2	6.68857
0.001	-0.474276805	-2	6.68919
0.001	-0.472273192	-2	6.68979
0.001	-0.47026958	-2	6.69039
0.001	-0.468265967	-2	6.69097
0.001	-0.466262355	-2	6.69154
0.001	-0.464258742	-2	6.6921
0.001	-0.46225513	-2	6.69265
0.001	-0.461020355	-2	6.6932
0.001	-0.461019768	-2	6.69373
0.001	-0.46101918	-2	6.69425
0.001	-0.461018593	-2	6.69476
0.001	-0.461018005	-2	6.69526
0.001	-0.461017418	-2	6.69576
0.001	-0.46101683	-2	6.69624
0.001	-0.461016243	-2	6.69672
0.001	-0.461015655	-2	6.69718
0.001	-0.461015068	-2	6.69764
0.001	-0.461015159	-2	6.69809
0.001	-0.461016972	-2	6.69859
0.001	-0.461018784	-2	6.69909
0.001	-0.461020597	-2	6.69959
0.001	-0.461022409	-2	6.70009
0.001	-0.461024222	-2	6.70059
0.001	-0.461026034	-2	6.70109
0.001	-0.461027847	-2	6.70159
0.001	-0.461029659	-2	6.70209
0.001	-0.461031472	-2	6.70259
0.001	-0.460518816	-2	6.70309
0.001	-0.457691053	-2	6.70359
0.001	-0.454863291	-2	6.70409
0.001	-0.452035528	-2	6.70459
0.001	-0.449207766	-2	6.70509
0.001	-0.446380003	-2	6.70559
0.001	-0.443552241	-2	6.70609
0.001	-0.440724478	-2	6.70639
0.001	-0.437896716	-2	6.70669
0.001	-0.435068953	-2	6.70699
0.001	-0.431556	-2	6.70729
0.001	-0.420249	-2	6.70759
0.001	-0.408942	-2	6.70789
0.001	-0.397635	-2	6.70819
0.001	-0.386328	-2	6.70849
0.001	-0.375021	-2	6.70879
0.001	-0.363714	-2	6.70909
0.001	-0.352407	-2	6.70939
0.001	-0.3411	-2	6.70969
0.001	-0.329793	-2	6.70999
0.001	-0.318486	-2	6.71029
0.001	-0.318257576	-2	6.71059
0.001	-0.318257576	-2	6.71079
0.001	-0.318257576	-2	6.71099
0.001	-0.318257576	-2	6.71119
0.001	-0.318257576	-2	6.71139
0.001	-0.318257576	-2	6.71159
0.001	-0.318257576	-2	6.71179
0.001	-0.318257576	-2	6.71199
0.001	-0.318257576	-2	6.71219
0.001	-0.318257576	-2	6.71239
0.001	-0.318257576	-2	6.71259
0.001	-0.318257576	-2	6.71279
0.001	-0.318257576	-2	6.71299
0.001	-0.318257576	-2	6.71319
0.001	-0.318257576	-2	6.71339
0.001	-0.318257576	-2	6.71359
0.001	-0.318257576	-2	6.71369
0.001	-0.318257576	-2	6.71379
0.001	-0.318257576	-2	6.71389
0.001	-0.318257576	-2	6.71399
0.001	-0.316533709	-2	6.71409
0.001	-0.314317309	-2	6.71419
0.001	-0.312100909	-2	6.71429
0.001	-0.309884509	-2	6.71439
0.001	-0.307668109	-2	6.71449
0.001	-0.305451709	-2	6.71459
0.001	-0.303235309	-2	6.71469
0.001	-0.301018909	-2	6.71479
0.001	-0.298802509	-2	6.71489
0.001	-0.296586109	-2	6.71499
0.001	-0.291119947	-2	6.71509
0.001	-0.284101659	-2	6.71519
0.001	-0.277083372	-2	6.71529
0.001	-0.270065084	-2	6.71539
0.001	-0.263046797	-2	6.71549
0.001	-0.256028509	-2	6.71559
0.001	-0.249010222	-2	6.71569
0.001	-0.241991934	-2	6.71579
0.001	-0.234973647	-2	6.71589
0.001	-0.227955359	-2	6.71599
0.001	-0.224978257	-2	6.71609
0.001	-0.224978869	-2	6.71619
0.001	-0.224979482	-2	6.71629
0.001	-0.224980094	-2	6.71639
0.001	-0.224980707	-2	6.71649
0.001	-0.224981319	-2	6.71659
0.001	-0.224981932	-2	6.71669
0.001	-0.224982544	-2	6.71679
0.001	-0.224983157	-2	6.71689
0.001	-0.224983769	-2	6.71699
0.001	-0.224983812	-2	6.71709
0.001	-0.224983224	-2	6.71719
0.001	-0.224982637	-2	6.71729
0.001	-0.224982049	-2	6.71739
0.001	-0.224981462	-2	6.71749
0.001	-0.224980874	-2	6.71759
0.001	-0.224980287	-2	6.71769
0.001	-0.224979699	-2	6.71779
0.001	-0.224979112	-2	6.71789
0.001	-0.224978524	-2	6.71799
0.001	-0.22425526	-2	6.71809
0.001	-0.222321022	-2	6.71819
0.001	-0.220386785	-2	6.71829
0.001	-0.218452547	-2	6.71839
0.001	-0.21651831	-2	6.71849
0.001	-0.214584072	-2	6.71859
0.001	-0.212649835	-2	6.71869
0.001	-0.210715597	-2	6.71879
0.001	-0.20878136	-2	6.71889
0.001	-0.206847122	-2	6.71899
0.001	-0.204083286	-2	6.71909
0.001	-0.199107186	-2	6.71919
0.001	-0.194131086	-2	6.71929
0.001	-0.189154986	-2	6.71939
0.001	-0.184178886	-2	6.71949
0.001	-0.179202786	-2	6.71959
0.001	-0.174226686	-2	6.71969
0.001	-0.169250586	-2	6.71979
0.001	-0.164274486	-2	6.71989
0.001	-0.159298386	-2	6.71994
0.001	-0.155176768	-2	6.71999
0.001	-0.155176768	-2	6.72004
0.001	-0.155176768	-2	6.72009
